,Index,WaveletSystemType,RefinableMaskInfo,DualRefinableMaskInfo,SymmetryInfo,DilationMatrixInfo,WaveletMaskAmount,SR,DualSR,ValidPRP,SourceInfo,Level,Estimated_CR,TestImg
161,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.002109491677524035,lenna.bmp
162,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.004556754060844206,lenna.bmp
163,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.0098431332023037,lenna.bmp
164,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.021262343752724643,lenna.bmp
165,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.045929202883612456,lenna.bmp
166,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.09921256574801249,lenna.bmp
167,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.21431099571326834,lenna.bmp
168,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,0.46293735614364534,lenna.bmp
169,Q1_IN_02_ST_BI_D2_OB,Frame-like Dual Wavelet System,Best In 2-point Standard Support,Biorthogonal In 2-point Standard Support,"D2 with center (1/2,0)",QuincunxReflection,1,1,1,True,Haar Wavelet,6,1.0,lenna.bmp
170,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
171,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
172,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
173,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
174,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
175,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
176,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
177,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
178,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
179,Q1_IN_03_HL_DF_D2_FL,Frame-like Dual Wavelet System,Best In 3-point Line Support,Delta Function,D2,QuincunxReflection,1,2,0,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
180,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0009765625,lenna.bmp
181,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.002109491677524035,lenna.bmp
182,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.004556754060844206,lenna.bmp
183,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0098431332023037,lenna.bmp
184,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.021262343752724643,lenna.bmp
185,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.045929202883612456,lenna.bmp
186,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.09921256574801249,lenna.bmp
187,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.21431099571326834,lenna.bmp
188,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.46293735614364534,lenna.bmp
189,Q1_IN_03_HL_1C_NS_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,1-Compatible In 2-point Standard Support,Only Refinable,QuincunxReflection,2,2,1,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,1.0,lenna.bmp
190,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
191,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
192,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
193,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
194,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
195,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
196,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
197,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
198,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
199,Q1_IN_03_HL_2C_D2_FLL2,Frame-like Dual Wavelet System,Best In 3-point Line Support,2-Compatible In 3-point Line Support,D2,QuincunxReflection,2,2,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
200,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.0009765625,lenna.bmp
201,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.002109491677524035,lenna.bmp
202,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.004556754060844206,lenna.bmp
203,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.0098431332023037,lenna.bmp
204,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.021262343752724643,lenna.bmp
205,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.045929202883612456,lenna.bmp
206,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.09921256574801249,lenna.bmp
207,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.21431099571326834,lenna.bmp
208,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.46293735614364534,lenna.bmp
209,Q1_IN_03_HL_BI_D2_FR,Dual Wavelet Frame,Best In 3-point Line Support,Biorthogonal In 5-point Line Support,D2,QuincunxReflection,1,2,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,1.0,lenna.bmp
210,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0009765625,lenna.bmp
211,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.002109491677524035,lenna.bmp
212,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.004556754060844206,lenna.bmp
213,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.0098431332023037,lenna.bmp
214,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.021262343752724643,lenna.bmp
215,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.045929202883612456,lenna.bmp
216,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.09921256574801249,lenna.bmp
217,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.21431099571326834,lenna.bmp
218,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,0.46293735614364534,lenna.bmp
219,Q1_IN_13_C2_DF_D1_FL,Frame-like Dual Wavelet System,Best In Cube-2 Support,Delta Function,D1,QuincunxReflection,1,4,0,True,"Created by the algorithm in paper ""Approximation by frame-like wavelet systems"" by A. Krivoshein, M. Skopina, 2011, ACHA 31 (3), 410-428",6,1.0,lenna.bmp
220,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
221,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
222,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
223,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
224,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
225,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
226,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
227,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
228,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
229,Q1_IN_13_C2_2C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,2-Compatible In Rhomb-1 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
230,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0009765625,lenna.bmp
231,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.002109491677524035,lenna.bmp
232,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.004556754060844206,lenna.bmp
233,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.0098431332023037,lenna.bmp
234,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.021262343752724643,lenna.bmp
235,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.045929202883612456,lenna.bmp
236,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.09921256574801249,lenna.bmp
237,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.21431099571326834,lenna.bmp
238,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,0.46293735614364534,lenna.bmp
239,Q1_IN_13_C2_4C_D1_FLL2,Frame-like Dual Wavelet System,Best In Cube-2 Support,4-Compatible In Rhomb-2 Support,D1,QuincunxReflection,2,4,2,True,"Created by the algorithm in paper ""On construction of multivariate symmetric MRA-based wavelets"" by A. Krivoshein, 2014, ACHA 36 (2), 215-238",6,1.0,lenna.bmp
240,Q1_IN_13_C2_BI_D1_FR,Dual Wavelet Frame,Best In Cube-2 Support,Biorthogonal In Cube-3 Support,D1,QuincunxReflection,1,4,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.0009765625,lenna.bmp
241,Q1_IN_13_C2_BI_D1_FR,Dual Wavelet Frame,Best In Cube-2 Support,Biorthogonal In Cube-3 Support,D1,QuincunxReflection,1,4,2,True,"Created by the algorithm in paper ""Symmetric multivariate wavelets"" by Karakazyan S., Skopina M., Tchobanou M. in Int. J. Wavelets Multiresolut. Inf. Process. 2009 7 (3) P. 313-340.",6,0.002109491677524035,lenna.bmp
